id,nationality,gender,birth_date,occupation,start_date,start_date,start_date,salary_2016,location,legalentity,activitygroup,activitysubgroup
1032077778,Saudi,Female,96,'Factor (Debt) collector',2016,8,1,3000,202000,1001,6,1030
1015060658,Expat,Male,59,'Common labour',2006,8,5,1133,101000,1005,6,1031
1027920579,Expat,Male,84,'Car mechanic',2014,8,31,550,101000,1001,5,1029
1017813894,Saudi,Male,85,'Electricity and steam generating plant operator',2009,12,27,16210,201000,1002,4,1026
1023529946,Saudi,Male,94,"'Seller, brand new vehicles'",2014,9,1,5351,202000,1003,6,1030
1026596253,Expat,Male,83,'Common labour',2013,12,6,1000,701000,1001,6,1030
1024156192,Expat,Male,81,'Workshop worker',2013,6,3,1500,101000,1003,3,1019
1023009112,Expat,Male,85,'Mechanical production technician',2015,12,1,12770,504000,1003,3,1016
1017748076,Expat,Male,76,'General electrician',2009,11,18,1000,301000,1001,6,1032
1016404455,Expat,Male,80,'Smith',2014,9,14,400,601000,1001,5,1029
1022740649,Expat,Male,83,'Waiter (food server)',2015,9,2,3906.25,202000,1002,6,1033
1028725310,Expat,Male,76,'Common labour',2015,2,19,2500,202000,1001,8,1043
1022295948,Expat,Male,86,"'Cook, general'",2014,7,9,700,101000,1001,3,1020
1028630996,Saudi,Male,95,'Common labour',2015,2,7,3000,202000,1003,5,1029
1018855754,Saudi,Male,88,'Air conditioning and cooling maintenance technician',2010,12,1,4375,202000,1003,6,1031
1029865712,Expat,Male,81,'Common labour',2015,10,11,400,201000,1001,5,1029
628348200,Saudi,Male,78,"'Plant operation electrician , general'",2001,4,1,25012.5,501001,1002,2,1004
1028783498,Expat,Male,80,'General electrician',2015,3,6,1283,101000,1003,5,1029
1029216395,Expat,Male,93,'Common labour',2015,5,31,934,101000,1003,5,1029
1023991687,Expat,Male,66,'Common labour',2013,10,29,750,101000,1001,6,1033
1028605103,Expat,Male,81,'Common labour',2015,1,20,1283,101000,1003,5,1029
1019309029,Expat,Male,70,"'Worker ,Manual preparation of embroidered textile'",2011,5,1,700,501000,1001,5,1029
1029530162,Expat,Male,78,'Common labour',2015,8,17,3384,101000,1003,8,1043
1014656127,Saudi,Male,90,'Sales representative',2014,11,23,1500,506000,1001,6,1032
1022930551,Expat,Male,84,'Common labour',2013,10,21,500,301000,1001,5,1029
1022775887,Expat,Male,87,'Common labour',2014,12,25,1000,101000,1001,6,1031
1017687776,Saudi,Male,95,'occupation9111985',2015,1,1,3000,202000,1001,6,1031
1031946829,Expat,Male,93,"'Electrical technician ,installation'",2016,7,9,400,507000,1001,5,1029
1031506028,Saudi,Female,93,'Sales representative',2016,4,1,3000,101000,1001,5,1029
1030698140,Saudi,Male,99,'Follow-up man',2016,2,9,3000,610001,1001,5,1029
1026157006,Saudi,Male,96,'Common labour',2014,12,16,3000,509000,1003,5,1029
1021349476,Expat,Male,79,"'Worker, building cleaning'",2012,5,1,500,505001,1002,5,1029
1027929723,Expat,Male,81,'Public driver',2016,2,1,1120,506000,1003,6,1033
1016553773,Saudi,Male,59,'Bus driver',2015,5,3,3300,402000,1006,9,1049
176648600,Saudi,Male,71,'Common labour',2001,4,1,19455,504000,1003,3,1014
1021858861,Saudi,Female,62,'Administrative clerk ( general)',2015,12,25,3000,115000,1001,5,1029
1020973932,Saudi,Male,70,'Follow-up man',2012,4,8,3000,202000,1001,5,1029
1015072967,Expat,Male,69,'Service trades',2006,11,1,1050,101000,1003,5,1029
1021806271,Expat,Male,74,"'Worker, tyres making'",2012,7,24,600,101000,1001,5,1029
1022151072,Expat,Male,65,'Truck driver',2012,9,1,800,101000,1001,7,1037
1029438941,Expat,Male,59,'Buildings electrician',2015,8,12,400,1101000,1004,5,1029
1028197167,Expat,Male,82,'Common labour',2015,2,4,400,801000,1001,5,1029
1017846019,Saudi,Female,84,'Children governess ( Nany)',2015,10,14,5000,203000,1001,9,1046
1019579976,Expat,Male,72,'Production engineering technician',2014,3,21,800,101000,1001,8,1043
1017431142,Saudi,Male,90,"'Seller, eye glasses (optician)'",2012,7,5,3000,701000,1001,6,1031
1025578453,Expat,Male,85,'Common labour',2015,5,21,4875,202000,1003,5,1029
1023628941,Expat,Male,72,'Telecommunications technician',2016,3,1,2800,101000,1003,5,1029
1029390204,Saudi,Male,95,'Common labour',2015,7,7,3750,504000,1003,5,1029
1019995974,Expat,Male,76,"'Worker, manual packing'",2011,10,17,679,101000,1002,6,1031
1019046838,Expat,Male,79,'Fitter',2012,10,1,9000,302015,1003,3,1015
1020844954,Expat,Male,72,"'Worker, building cleaning'",2012,3,25,500,101000,1003,6,1032
1017564197,Expat,Male,80,'Truck driver',2009,9,1,1100,501000,1001,7,1037
1017715928,Expat,Male,79,'Juice maker',2013,10,31,400,103000,1001,6,1032
1031194550,Expat,Male,91,'Common labour',2016,1,11,2019,201000,1003,8,1042
1024523368,Expat,Male,56,'Technical services consultant',2013,5,11,45000,504000,1003,2,1004
1015567616,Expat,Male,80,'Common labour',2007,6,1,1400,501000,1001,6,1031
1015507489,Saudi,Male,88,'Book keeping clerk',2007,5,1,5063,101000,1003,6,1031
1030465118,Expat,Male,75,'Common labour',2015,12,1,1000,504000,1002,8,1043
1020615516,Expat,Male,55,'Common labour',2013,6,24,400,202000,1001,5,1029
1024863929,Expat,Male,70,"'Worker, loading and unloading'",2013,7,1,800,506000,1001,5,1029
1019994875,Saudi,Male,88,"'Engineer, industrial'",2015,8,2,16750,501000,1003,5,1029
1015405855,Expat,Male,80,'Common labour',2007,4,2,817,506000,1004,5,1029
1028345269,Expat,Male,62,"'Draftsman, architectural'",2014,12,6,600,101000,1003,6,1032
1028524389,Saudi,Male,96,'Computer network supervisor',2014,12,10,3300,501000,1001,8,1043
901917800,Expat,Male,76,"'Manager, sales'",2015,12,3,1200,501000,1001,6,1032
1025901656,Expat,Male,65,'Public driver',2013,8,8,500,203000,1001,5,1029
1022564475,Expat,Male,76,'Constructions carpenter',2012,11,12,400,104000,1001,5,1029
1029404059,Expat,Male,87,'Smith',2016,5,5,934,509000,1003,5,1029
1017107941,Expat,Male,87,'Tile layer',2012,2,29,600,101000,1003,5,1029
1019614723,Saudi,Male,87,'Accounting sciences technicians',2015,3,15,22967,101000,1003,5,1029
1029412155,Expat,Male,83,"'Farmer , general'",2015,7,1,1018.5,101000,1003,1,1000
1026692602,Expat,Male,90,'Common labour',2014,9,12,800,801011,1001,5,1029
1031364229,Expat,Male,92,'Men?s barber',2016,3,23,400,801000,1001,6,1031
1024964140,Expat,Male,54,'Common labour',2013,7,9,400,202000,1001,6,1030
1017099831,Expat,Male,73,"'Surveyor , roads'",2014,11,13,400,504000,1001,5,1029
1026262749,Saudi,Female,90,'Tourist reservation clerk',2014,2,12,7081.25,101000,1003,7,1037
1029559156,Saudi,Female,81,"'Reception clerk , general'",2015,8,25,3000,101000,1001,5,1029
1030087169,Expat,Male,73,'Common labour',2015,12,2,2000,201000,1003,8,1043
1028614394,Expat,Male,78,'Truck driver',2015,1,19,1200,501000,1001,7,1035
1029521407,Expat,Male,77,'Common labour',2015,8,18,1750,602000,1002,5,1029
522567700,Saudi,Male,70,'Bus driver',2013,10,8,2500,202000,1003,7,1034
1026134980,Expat,Male,86,'Gypsum worker',2013,11,1,400,101000,1001,5,1029
1031706219,Expat,Female,93,"'Worker, building cleaning'",2016,5,16,667,101000,1003,6,1031
793107200,Saudi,Male,75,'Factor (Debt) collector',2001,10,1,8542.4,301000,1003,6,1030
1023440674,Saudi,Male,92,"'Director, follow-up'",2015,2,1,3250,101000,1001,5,1029
1026233701,Expat,Male,74,'Sales representative',2013,10,30,800,101000,1001,6,1032
1024831801,Expat,Male,74,'Technician building',2013,6,22,1420,504000,1001,6,1031
1026693755,Expat,Male,79,"'Tailor, general'",2013,12,8,1000,506000,1001,3,1007
1031567415,Saudi,Male,95,"'Supervisor , public house'",2016,4,24,3000,101000,1003,5,1029
608396700,Expat,Male,73,'Whole sale supervisor',2001,4,1,1167,202000,1001,3,1011
1028828504,Expat,Male,89,'Common labour',2015,3,13,1200,101000,1001,3,1009
1029483254,Saudi,Female,97,"'Worker, packing and packaging'",2015,8,6,3700,202000,1003,6,1032
651186000,Expat,Male,58,'Common labour',2001,4,1,4100,202000,1003,6,1032
1027477417,Expat,Male,90,"'Engineer, mechanic ( general)'",2016,1,2,2000,701000,1001,9,1049
1028438200,Saudi,Male,84,'Exchange operator',2014,11,11,5626.52,202000,1003,3,1020
1025871175,Expat,Male,80,'Common labour',2013,8,8,500,202000,1001,3,1007
1027267640,Expat,Female,80,"'Worker, building cleaning'",2014,4,2,400,101000,1001,6,1032
1024821096,Expat,Female,85,'Common labour',2015,7,9,7000,101000,1001,9,1046
1025419222,Expat,Male,88,'Common labour',2013,7,14,3000,101000,1001,5,1029
1030527674,Expat,Male,92,'Common labour',2016,1,31,750,501000,1002,8,1043
1017308618,Saudi,Male,78,'Salesman assistant',2015,8,15,4125,401000,1003,6,1031
1029957549,Saudi,Male,95,'Follow-up man',2015,12,3,3000,406000,1001,5,1029
1016984551,Expat,Male,79,'Construction engineer',2015,9,3,3000,101000,1003,5,1029
1014346277,Expat,Male,74,'Oxywelder',2010,7,3,3584.53,101000,1002,2,1004
1021866659,Expat,Male,86,'Buildings electrician',2012,8,1,700,504000,1003,6,1031
1031341950,Expat,Male,93,'Common labour',2016,3,19,400,204000,1001,5,1029
1029965068,Saudi,Male,85,'Guard',2015,12,4,3000,601000,1004,6,1032
1023205694,Expat,Male,78,'Scaffolding installation worker',2013,2,1,793,504000,1003,5,1029
1028396788,Expat,Male,87,'Tile layer',2014,12,16,400,101000,1003,5,1029
1024459784,Expat,Male,81,'Building painter',2013,12,15,700,301000,1001,5,1029
1029811182,Saudi,Female,83,'Land transport services supervisor',2015,9,16,3000,1001000,1001,9,1044
1021645994,Expat,Male,76,'Common labour',2013,6,20,700,101000,1001,6,1033
1026409136,Saudi,Male,95,'Mechanical production technician',2013,10,27,3147,101000,1003,3,1005
1024886636,Expat,Male,74,'Repair electrician',2013,6,11,600,101000,1001,5,1029
1015632684,Expat,Male,75,'Common labour',2007,6,1,800,101000,1003,6,1031
1029880846,Saudi,Male,89,'Administrative clerk ( general)',2015,9,1,3500,101000,1003,3,1009
1027841121,Expat,Male,76,'Common labour',2014,8,10,1200,501000,1001,1,1002
1029873719,Saudi,Male,98,'Purchasing representative',2016,4,15,3000,101000,1001,6,1033
1027011362,Expat,Male,84,'Reinforced building smith',2014,2,24,1000,501000,1001,5,1029
1023501110,Saudi,Female,62,"'Reception clerk , general'",2013,4,1,3000,202000,1001,9,1047
1022752675,Expat,Male,83,'Truck driver',2013,10,1,2000,202000,1001,7,1035
1031064092,Expat,Male,89,'Common labour',2016,2,20,400,202000,1001,5,1029
861099300,Saudi,Male,83,'Linguistic specialist',2011,10,29,8625,101000,1002,8,1040
1026607099,Expat,Male,82,"'Worker, building cleaning'",2013,12,8,1100,101000,1001,9,1049
1021553756,Expat,Male,86,'Radiology ( x- ray) technician',2012,6,23,7500,101000,1003,9,1049
1029014094,Expat,Male,77,"'Maker, confectionery'",2015,4,24,1283,501000,1003,6,1031
1018282141,Expat,Male,63,'Plasterer',2010,5,20,900,401000,1005,6,1031
1017011654,Expat,Male,85,'Road vehicles drivers',2012,4,22,700,101000,1003,8,1042
797377000,Saudi,Male,71,"'Director, financial and accounting affairs'",2008,5,15,3000,202000,1004,6,1031
1022777876,Expat,Male,87,'Scaffolding installation worker',2012,11,1,1040,501000,1001,5,1029
1016986136,Expat,Male,77,'occupation9111945',2009,1,1,7000,101000,1003,5,1029
1026387711,Expat,Male,84,'Tile layer',2013,11,2,400,101000,1001,5,1029
1027655255,Expat,Male,79,'Truck driver',2014,6,23,850,202000,1001,6,1031
1027015666,Expat,Male,79,'occupation9111985',2014,2,25,3000,101000,1001,6,1031
1016805740,Expat,Male,81,'Common labour',2008,11,18,1000,202000,1001,8,1043
1023387081,Expat,Male,86,'Telecommunications technician',2014,3,8,1100,101000,1003,5,1029
1026032506,Expat,Male,61,'Common labour',2013,10,19,27743.35,101000,1002,3,1005
985780500,Saudi,Female,96,'Sales representative',2015,4,9,3000,506000,1001,6,1032
1027931652,Expat,Male,92,'Common labour',2015,2,11,400,1101000,1001,5,1029
1015794288,Expat,Male,76,'Examination/Inspection technician',2015,4,12,1200,506000,1003,5,1029
1021890347,Expat,Male,83,'Common labour',2012,8,1,900,506000,1003,8,1043
1024599738,Expat,Male,80,'Common labour',2013,6,18,1350,202000,1001,8,1043
1026798962,Expat,Male,92,'Sales representative',2014,1,8,3500,101000,1001,9,1049
1017463829,Saudi,Male,91,'Sales representative',2016,1,20,4167,506000,1003,9,1044
1020569871,Expat,Male,44,"'Engineer, dams'",2012,2,23,11400,301000,1003,5,1029
1018529513,Expat,Male,84,'Truck driver',2010,9,4,1300,101000,1005,5,1029
1000240550,Expat,Male,60,'Brick mason',2014,9,8,1000,202000,1001,5,1029
884915700,Expat,Male,68,'Common labour',2003,8,29,583,605000,1001,5,1029
1022488483,Expat,Male,88,'Constructions carpenter',2013,7,8,1000,202000,1001,6,1030
1017123525,Expat,Male,74,'Common labour',2016,2,2,500,201000,1001,8,1043
1018894877,Saudi,Male,92,'Social insurance clerk',2010,12,1,3000,101000,1003,5,1029
1019186954,Expat,Male,74,'Public driver',2011,3,6,400,501000,1001,5,1029
1031182883,Expat,Male,75,'Industrial facility mechanic',2016,2,28,1755,101000,1003,3,1017
1029404326,Expat,Male,91,'Bulldozer driver',2015,6,22,400,401000,1001,6,1033
1017748601,Expat,Male,78,"'Worker, loading and unloading'",2009,12,1,2500,101000,1001,6,1031
1030311913,Expat,Female,74,'Common labour',2015,12,1,2000,505000,1003,9,1047
1028970936,Expat,Male,71,'Common labour',2015,4,9,400,104008,1001,5,1029
1020837559,Expat,Male,87,"'Worker, loading and unloading'",2012,3,21,500,101000,1003,5,1029
929291600,Saudi,Female,61,'Secretaries',2015,10,1,3000,101000,1001,5,1029
930458500,Saudi,Male,66,'Common labour',2001,4,1,32500,501001,1002,2,1004
1031851554,Expat,Male,79,'Reinforced buildings smith assistant',2016,6,4,875,504000,1003,5,1029
1024361558,Expat,Male,90,"'Worker, embroidery'",2013,8,1,1000,501000,1003,6,1031
1031602903,Expat,Male,92,'Common labour',2016,4,29,400,201000,1001,6,1032
1030382209,Expat,Male,77,'Truck driver',2016,3,10,1000,501000,1001,8,1043
1031179429,Expat,Male,93,'Common labour',2016,3,7,816.67,101000,1003,3,1013
1021294132,Expat,Male,71,"'Worker, building cleaning'",2015,4,28,450,201000,1001,3,1017
1024835371,Expat,Male,73,'Common labour',2013,6,26,800,701000,1001,8,1043
1014045404,Saudi,Male,79,"'Technician, chemical laboratory'",2007,8,26,16818,504000,1003,3,1014
1018562250,Expat,Male,81,'Reinforced building smith',2010,10,1,1025,109000,1002,6,1032
1030191384,Expat,Male,92,'Common labour',2016,3,30,400,701000,1001,5,1029
1026610130,Expat,Male,85,"'Manager, marketing'",2013,12,1,41656.56,202000,1003,3,1005
1023320015,Expat,Male,70,'Mechanical production technician',2013,3,9,2300,504000,1005,7,1034
1017820445,Expat,Male,77,'Plasterer',2013,11,25,400,101000,1001,8,1043
892490600,Saudi,Male,80,'Guard',2015,6,1,3166,101000,1002,3,1014
1031992470,Expat,Male,76,'Common labour',2016,7,19,400,101000,1001,6,1030
1030192961,Expat,Male,86,'Common labour',2015,12,31,1200,202000,1003,5,1029
1029942569,Expat,Male,84,'Constructions carpenter',2015,11,3,2334,101000,1003,5,1029
1028522966,Saudi,Male,96,'General electrician',2015,1,1,5625,506000,1003,8,1043
1026298467,Expat,Male,89,"'Worker, loading and unloading'",2013,11,4,800,301000,1001,6,1032
1023039943,Expat,Male,83,'Common labour',2015,6,3,2500,501000,1001,5,1029
883909100,Expat,Male,79,'Common labour',2004,3,1,13125,101000,1002,6,1033
1015738766,Expat,Male,70,'Sales representative',2013,6,10,1000,101000,1001,5,1029
1019544734,Expat,Male,64,'Common labour',2011,7,2,800,101000,1001,8,1043
1000251455,Saudi,Male,57,"'Manager, production'",2012,2,23,1500,101000,1001,3,1017
1023865214,Expat,Male,71,'Common labour',2013,5,15,800,504000,1003,6,1031
1031547713,Expat,Male,92,'Common labour',2016,4,20,400,405000,1001,5,1029
1029304182,Expat,Male,91,'Smith',2015,6,9,400,1101000,1001,5,1029
1026376301,Expat,Male,83,'Primary stage teacher',2013,11,12,400,506000,1001,9,1046
1028560578,Expat,Male,85,"'Worker, packing and packaging'",2015,1,23,1300,506000,1002,8,1043
1029303457,Expat,Male,85,'Common labour',2015,6,12,1400,501000,1001,9,1047
1020486718,Expat,Male,75,'Common labour',2015,11,1,1000,601000,1001,5,1029
1026282423,Expat,Male,80,'Tile layer',2013,11,2,400,109000,1001,5,1029
679623600,Expat,Male,73,"'Worker, building cleaning'",2013,9,18,2200,502000,1003,5,1029
1028639877,Expat,Male,92,'Coffee server (waiter)',2015,2,5,3150,101000,1003,6,1031
1027363180,Expat,Male,73,'Common labour',2014,4,20,6250,501000,1003,8,1043
1031595569,Expat,Male,86,"'Surveyor, general'",2016,4,28,7000,101000,1003,5,1029
889105900,Saudi,Male,80,"'Driver , all vehicles'",2003,9,1,5000,501000,1003,6,1030
1027656564,Expat,Male,88,'Waiter (food server)',2014,6,23,1260,101000,1003,6,1033
1020622526,Expat,Male,88,'General electrician',2014,9,8,1575,101000,1003,5,1029
1021428162,Expat,Male,84,'Plasterer',2012,5,2,1200,506000,1003,5,1029
859191300,Saudi,Male,82,'Guard',2015,10,1,3000,101000,1003,3,1014
1029473415,Saudi,Female,95,"'Worker, packing and packaging'",2015,8,1,3000,101000,1003,3,1014
1025471328,Expat,Male,80,"'Draftsman, architectural'",2013,8,16,700,101000,1003,5,1029
1020891885,Saudi,Female,86,"'Manager, advertising and public relations'",2015,3,5,3000,104000,1001,5,1029
1024687259,Expat,Male,86,'Shovel driver',2013,6,27,400,601000,1001,8,1043
1029404816,Saudi,Male,96,'Welding technician',2016,3,1,3000,506000,1002,5,1029
1023151289,Expat,Male,82,'Sales representative',2013,6,8,400,101000,1001,5,1029
1017543168,Expat,Male,85,'Crane operator',2009,8,5,1892,501000,1004,8,1043
775279800,Saudi,Male,82,'Administration manager',2014,10,12,25000,101000,1002,8,1042
1021420364,Expat,Male,56,'Sales representative',2012,6,7,500,101000,1001,6,1031
1022558377,Expat,Male,85,"'Engineer, industrial machines'",2013,11,19,1400,506000,1003,9,1049
1026269661,Expat,Male,81,'Public driver',2013,10,30,400,202000,1001,5,1029
1029948989,Expat,Male,89,'Common labour',2015,11,29,1517,101000,1002,8,1043
1016450797,Expat,Male,86,'Common labour',2008,6,1,2903,101000,1002,1,1000
1015417562,Expat,Male,64,'Common labour',2007,5,11,800,501001,1004,5,1029
1024529529,Expat,Male,77,"'Manager, marketing'",2013,5,11,700,101000,1003,6,1032
1028831489,Saudi,Male,94,'Fittings assistant electrician',2015,3,1,3500.4,504000,1003,5,1029
1025861632,Expat,Male,79,'occupation9111945',2013,8,8,2691,101000,1006,5,1029
1015485148,Saudi,Male,79,'Car traffic controller',2013,3,1,3000,202000,1001,5,1029
1024077702,Saudi,Male,88,'Files/ archives clerk',2014,10,29,3000,101000,1003,5,1029
1030192876,Expat,Male,91,'Common labour',2015,12,28,400,201000,1003,5,1029
1024436976,Expat,Male,85,'Vehicle painter',2015,9,2,500,501000,1001,5,1029
1020303244,Expat,Male,74,'Reinforced building smith',2012,1,8,400,103002,1001,5,1029
1019087791,Expat,Male,87,'Welding technician',2011,3,22,3000,504000,1003,3,1018
1025872514,Expat,Male,68,"'Worker, loading and unloading'",2013,8,8,400,104026,1001,6,1031
1027488752,Expat,Male,92,'Truck driver',2014,5,18,400,401000,1001,6,1031
1025031881,Expat,Male,73,'Public driver',2013,6,10,800,506000,1001,5,1029
1028774683,Expat,Male,88,'Common labour',2015,2,24,400,1001000,1001,6,1033
1029639075,Expat,Male,90,'Common labour',2015,9,5,400,101000,1002,8,1043
1024574733,Expat,Male,89,'Pharmacist',2015,6,23,4000,101000,1001,6,1032
1017360682,Expat,Male,77,'Constructions carpenter assistant',2009,6,23,2333,101000,1003,3,1009
1029070326,Expat,Male,84,'General founder',2015,4,29,1633,301000,1003,5,1029
1025973011,Expat,Male,70,'Common labour',2013,9,1,600,203000,1003,3,1015
673728000,Expat,Male,75,'Tinsmith',2001,4,1,800,101000,1001,6,1032
1028542448,Expat,Male,87,"'Seller, electrical installations supplies'",2015,1,13,1000,101000,1003,9,1049
1017496055,Saudi,Male,88,"'Reception clerk , general'",2013,7,17,3000,501000,1003,5,1029
1018800098,Expat,Male,71,'Common labour',2010,12,18,400,103000,1001,5,1029
1015996727,Saudi,Male,89,'Follow-up man',2015,1,5,3000,505000,1001,6,1030
1021106165,Expat,Male,68,"'Driver , all vehicles'",2013,10,30,3080,101000,1002,8,1043
1030145119,Expat,Male,94,'Men?s barber',2015,12,20,500,1206000,1001,9,1049
1030102784,Expat,Male,92,'Construction engineer',2015,12,27,400,104001,1001,5,1029
1019481991,Expat,Male,78,'Tile layer',2014,2,27,3900,504000,1001,5,1029
1023421335,Expat,Male,76,'Purchasing representative',2013,10,29,11083,101000,1002,5,1029
1026143937,Expat,Male,68,'Men?s barber',2013,10,8,500,1302000,1001,6,1033
1024186757,Expat,Male,89,'Plasterer',2014,5,9,400,402000,1001,5,1029
1026824514,Saudi,Male,94,'Welding technician',2015,9,7,5000,506000,1003,5,1029
1020917455,Expat,Male,87,'Administrative clerk ( general)',2015,4,6,4375,202000,1003,6,1031
885364100,Saudi,Male,83,'Accounts clerks',2007,4,1,9724.17,101000,1002,8,1040
1024562793,Expat,Male,88,'Common labour',2014,9,3,400,602000,1001,3,1006
1017946422,Expat,Male,71,'Other engineering technicians',2010,2,1,4513,101000,1003,8,1043
1032074599,Expat,Male,78,'Truck driver',2016,8,4,1284,509000,1003,5,1029
1028395506,Expat,Male,77,'Beekeepers',2014,12,18,800,602000,1001,7,1035
719545600,Expat,Male,73,"'Worker, loading and unloading'",2013,2,17,1284,202000,1003,7,1036
1024835237,Expat,Male,78,'Common labour',2015,4,30,600,901000,1001,5,1029
1031361919,Expat,Male,89,'Common labour',2016,3,23,2500,506000,1001,6,1032
1031058363,Expat,Male,90,'Founder',2016,2,8,400,104000,1001,5,1029
1027877526,Expat,Male,89,'Buildings electrician',2015,5,11,400,507000,1001,6,1030
1031746086,Expat,Female,91,'Common labour',2016,5,23,583.4,101000,1002,8,1043
1022868008,Expat,Male,81,'Public driver',2016,3,29,3005,101000,1002,3,1017
1021323820,Expat,Male,77,'Common labour',2012,5,22,450,101000,1001,6,1031
1014040335,Saudi,Male,80,'Administration manager',2005,7,1,14519.06,101000,1002,7,1038
1022700378,Expat,Male,67,'Truck driver',2013,8,10,400,104000,1001,5,1029
1027240562,Expat,Male,90,'Common labour',2014,3,29,1145,601000,1003,5,1029
1027347174,Expat,Male,66,"'Worker, loading and unloading'",2014,4,8,400,1101000,1001,6,1031
1019784835,Expat,Male,83,'Mechanical production technician',2011,9,1,10312,501000,1003,3,1015
1028748575,Expat,Male,83,'Truck driver',2015,2,26,800,202000,1003,6,1031
1013984582,Expat,Male,66,'Primary stage teacher',2014,9,29,1200,501000,1003,9,1046
1029470338,Expat,Male,86,'Common labour',2015,8,5,1500,506000,1001,5,1029
1029873097,Expat,Male,81,'Air conditioning and cooling maintenance technician',2016,1,3,4166,101000,1003,8,1043
1028755665,Expat,Male,85,"'Worker, building cleaning'",2015,2,27,400,401000,1001,6,1033
1017435509,Saudi,Male,87,'Body guard',2015,3,2,4500,201000,1002,5,1029
1025941579,Expat,Male,86,'Common labour',2013,10,3,400,401000,1001,5,1029
1014137143,Expat,Male,51,'Smith',2005,7,5,600,201000,1001,6,1032
1029156985,Expat,Male,73,'Smith',2015,5,15,1050,101000,1003,5,1029
1014448724,Expat,Male,75,"'Worker, building cleaning'",2015,6,1,425,101000,1003,5,1029
1018186607,Saudi,Male,91,"'Engineer, telecommunications'",2013,3,1,8484.85,101000,1003,8,1043
1029713896,Expat,Male,86,'Common labour',2015,9,14,1500,202000,1003,6,1031
1030074647,Expat,Male,88,'Truck driver',2015,12,27,1200,501000,1004,7,1035
1014221117,Expat,Male,69,'Common labour',2016,1,1,700,502000,1001,3,1007
1022783599,Expat,Male,69,'Tile layer',2013,6,17,550,504000,1001,3,1017
1015501513,Saudi,Male,85,'Teller',2013,11,23,7188,101000,1002,8,1040
1017656911,Expat,Male,76,'Air conditioning and cooling installationtechnician',2009,10,1,3000,101000,1004,5,1029
1031348919,Saudi,Male,98,'Purchasing representative',2016,3,13,3000,202000,1003,8,1043
1029703907,Expat,Male,81,'Common labour',2015,9,7,2100,101000,1002,5,1029
1018776059,Expat,Male,74,"'Cook, general'",2014,11,12,1500,501000,1001,6,1033
1031235663,Expat,Male,95,'Truck driver',2016,5,9,1000,202000,1003,6,1031
1031465986,Expat,Male,89,'Common labour',2016,4,8,450,101000,1001,6,1031
1022631466,Expat,Male,66,'General founder',2012,11,21,400,201000,1001,6,1032
1023518583,Expat,Male,82,'Common labour',2013,3,1,400,201000,1001,6,1032
1029103885,Expat,Male,88,'General founder',2015,4,1,1400,505000,1001,3,1017
1020632017,Expat,Male,79,"'Manager, marketing'",2013,4,27,1875,101000,1001,9,1049
1029343001,Expat,Male,88,'Common labour',2015,11,21,4666.68,504000,1002,9,1047
1020211699,Expat,Male,88,"'Worker, loading and unloading'",2011,11,28,1287,101000,1003,6,1031
1018538341,Saudi,Male,77,'Guard',2015,5,1,3300,101000,1003,6,1031
1023738102,Saudi,Female,82,"'Director, financial and accounting affairs'",2013,4,29,3000,201000,1001,6,1030
1029003076,Expat,Male,77,'Common labour',2015,4,26,1284,101000,1002,8,1043
1029290215,Expat,Male,74,'Common labour',2015,6,12,800,202000,1003,6,1031
1026989681,Expat,Male,89,'Private driver',2014,2,13,400,202000,1001,7,1035
1016718628,Expat,Male,82,'Common labour',2008,10,1,467,501000,1005,5,1029
1029896982,Saudi,Male,98,'Administrative clerk ( general)',2015,11,1,3000,202000,1001,6,1033
1028087596,Expat,Male,70,'Truck driver',2014,10,9,1000,101000,1003,6,1031
1027235052,Expat,Male,93,'Common labour',2016,3,5,1000,301000,1001,5,1029
1020887504,Expat,Male,71,'Common labour',2013,6,26,1617,202000,1003,3,1005
1016838165,Saudi,Male,87,'Pump machine operator',2011,2,1,4793,202000,1002,2,1004
1028398612,Expat,Male,79,'Administration manager',2014,12,12,27813,202000,1003,8,1042
1023573163,Expat,Male,81,'Air conditioning and cooling installationtechnician',2013,4,11,400,101000,1001,6,1031
1029158775,Expat,Male,81,'Examination/Inspection technician',2015,5,18,400,503000,1001,5,1029
1026078593,Expat,Male,65,'Common labour',2013,9,7,400,108000,1001,8,1043
1023572935,Expat,Male,84,'Welding technician',2016,1,1,900,504000,1001,5,1029
1015974879,Expat,Male,80,'Brick mason',2007,12,1,932,501000,1001,5,1029
1015229175,Expat,Male,76,'Truck driver',2007,2,8,584,501000,1003,5,1029
1029531347,Expat,Male,92,'Common labour',2015,8,7,1240,101000,1003,3,1013
1031933958,Expat,Male,95,'Truck and bus mechanic',2016,7,2,400,503008,1003,5,1029
1030365721,Expat,Male,70,'Construction installer',2016,1,22,1750,202000,1003,5,1029
1022109175,Expat,Male,55,'Building painter',2012,9,1,400,101000,1001,5,1029
1017793286,Expat,Male,90,'Sales representative',2013,6,29,400,901000,1001,3,1006
1015409684,Expat,Male,82,'Common labour',2007,5,1,400,801000,1001,5,1029
1017567895,Expat,Male,77,'Common labour',2013,9,28,700,101000,1001,5,1029
1023521403,Expat,Male,83,'Truck driver',2013,4,6,800,101000,1001,5,1029
1029958630,Saudi,Male,97,"'Worker, machine'",2015,12,1,4000,202000,1002,3,1009
